id,original_title,predicted_genres
20931,टैक्सी नम्बर ९२११,['crime']
20968,सर्कार,['crime']
20971,Zinda,['mystery']
20976,Mission Istaanbul,['mystery']
21175,लक्ष्य,['war']
21184,हंगामा,['mystery']
21208,Orphan,['family']
21210,दिल से..,['romance']
21263,लाइफ पार्टनर,['romance']
21265,मक़बूल,['crime']
21297,Wake Up Sid,['biography']
21316,Leroy & Stitch,['sci-fi']
21459,Chupke Chupke,['comedy']
21460,माचिस,['documentary']
21461,लगे रहो मुन्ना भाई,['comedy']
21462,Masoom,['romance']
21463,ரோஜா,['romance']
21466,मेरा नाम जोकर,['comedy']
21487,Sikandar,['family']
21496,Bobby,['family']
21502,सत्या,['crime']
21542,Love Don't Co$t a Thing,['family']
21555,सोचा ना था,['romance']
21557,हज़ारों ख़्वाहिशें ऐसी,['documentary']
21566,Raja Hindustani,['romance']
21567,Iqbal,['family']
21570,रंगीला,['romance']
21571,मिथ्या,['crime']
21614,Hera Pheri,['crime']
21625,गुलाल,['documentary']
21665,ख़ाकी,['crime']
21724,Dance Flick,['musical']
21822,ये मेरा इंडिया,['war']
21905,Shabd,['romance']
21906,Gupt: The Hidden Truth,['crime']
21982,Aankhen,['crime']
21984,अंगूर,['family']
22052,చింతకాయల రవి,['biography']
22241,फ़िराक,['drama']
22315,ऐतराज़,['crime']
22316,अजनबी,['mystery']
22429,क्या कूल हैं हम,['mystery']
22443,वादा रहा... ई प्रॉमिस,['drama']
22448,आवारापन,['crime']
22460,दीवार,['crime']
22538,Scott Pilgrim vs. the World,['romance']
22609,दिल बोले हडिप्पा!,['biography']
22717,वांटेड,['crime']
22794,Cloudy with a Chance of Meatballs,['western']
22803,Law Abiding Citizen,['crime']
22832,Ninja Assassin,['crime']
22970,The Cabin in the Woods,['horror']
23168,The Town,['crime']
23381,పోకిరి,['crime']
23483,Kick-Ass,['biography']
23715,कर्ज़,['romance']
23766,బిల్లా,"['crime', 'mystery']"
23767,பில்லா,['crime']
23773,రెచ్చిపో,['crime']
23776,పరుగు,['family']
23782,Ganesh,['crime']
23783,బాణం,['crime']
23784,శంఖం,['family']
23788,Anjaneyulu,['crime']
23790,మగధీర,['biography']
23792,కలవరమాయే మదిలో,['musical']
23799,करन्ट,['drama']
23823,Wrong Turn 3: Left for Dead,['western']
23848,हल्ला बोल,['crime']
23932,143 (ఐ మిస్ యు),['romance']
23969,అఆఇఈ,['crime']
23971,ఆ నలుగురు,['drama']
23972,ఆ ఒక్కడు,['crime']
24021,The Twilight Saga: Eclipse,['thriller']
24049,சிவாஜி,['documentary']
24383,வில்லு,['crime']
24428,The Avengers,['action']
24448,7ஜி ரெயின்போ காலனி,['romance']
24595,Blue,['adventure']
24603,आल थे बेस्ट: फन बेगिंस,['family']
24604,मैं और मी.खन्ना,['romance']
24613,क़ुरबान,['romance']
24827,अजब प्रेम कि ग़ज़ब कहानी,['romance']
25100,तुम मिले,['romance']
25120,கந்தசாமி,['crime']
25121,உன்னைப்போல் ஒருவன்,['crime']
25499,जाने भी दो यारों,['crime']
25505,कुली,['drama']
25510,जन्नत,['family']
25511,London Dreams,['family']
25516,कोई मिल गया,['sci-fi']
25519,परदेस,['romance']
25638,लागा चुनरी में दाग,['family']
25867,De Dana Dan,['mystery']
25868,Aladin,['romance']
25869,सलाम ए इश्क,['romance']
25882,ఇంద్ర,['family']
26022,My Name Is Khan,['biography']
26153,गॉड तुस्सी ग्रेट हो,['family']
26237,आनन्द,['biography']
26247,பம்பாய்,['family']
26277,मुझसे दोस्ती करोगे!,['romance']
26379,पा,['family']
26389,From Paris with Love,['crime']
26466,Triangle,['thriller']
26815,रॉकेट सिंह,['biography']
26910,அன்பே சிவம்,['romance']
26973,Pretty Baby,['biography']
27022,The Sorcerer's Apprentice,['crime']
27205,Inception,['mystery']
27298,Partner,['romance']
27449,Baby Face,['family']
27576,Salt,['crime']
27578,The Expendables,['action']
27581,The Other Guys,['crime']
27582,The Mechanic,['crime']
27624,मैंने प्यार किया,['romance']
27640,Janbaaz,['crime']
27641,त्रिदेव,['crime']
27964,क़यामत से क़यामत तक‎,['family']
28178,Hachi: A Dog's Tale,['mystery']
28472,Silsila,['romance']
28740,Black Friday,['mystery']
29534,अमर प्रेम,['family']
29538,प्यार इंपॉसिबल!,['family']
29811,தளபதி,['war']
29845,A Woman Under the Influence,['drama']
29882,The Black Swan,['documentary']
29888,दुल्हा मिल गया,['family']
29971,நாயகன்,['crime']
29988,Ishq,['family']
30066,गोल माल,['crime']
30086,ஜீன்ஸ்,['family']
30088,శంకరాభరణం,['musical']
30153,సాగర సంగమం,['musical']
30244,Kabul Express,['adventure']
30344,స్వాతిముత్యం,['family']
30497,The Texas Chain Saw Massacre,['horror']
30537,और प्यार हो गया,['romance']
30613,Hero No. 1,['romance']
30627,काला पत्थर,['war']
30695,चांस पे डांस,['drama']
30886,वीर,['war']
31011,Mr. Nobody,['family']
31235,शान,['crime']
31248,राम गोपाल वर्मा की आग,['crime']
31350,అమ్మ నాన్న ఓ తమిళ అమ్మాయి,['biography']
31364,वक्त,['family']
31458,राण,['documentary']
31521,இந்தியன்,['biography']
31524,सरफरोश,['action']
31525,द लीज़ेंड ऑफ़ भगत सिंह,['documentary']
31626,బొమ్మరిల్లు,['family']
31629,అరుంధతి,['horror']
31977,Black,['family']
31983,डरना ज़रूरी है,['horror']
32137,दशावतार,['family']
32172,2 ഹരിഹർനഗർ,['romance']
32295,खलनायक,['crime']
32657,Percy Jackson & the Olympians: The Lightning Thief,['action']
32680,चाँदनी,['romance']
32740,कृष,['action']
32861,Striker,['mystery']
33081,पहेली,['romance']
33103,पूरब और पश्चिम,['war']
33104,डॉन,"['crime', 'mystery']"
33124,१९४२: ए लव स्टोरी,['family']
33125,Border,['war']
33142,विवाह,['romance']
33145,सत्ते पे सत्ता,['drama']
33147,Jumbo,['adventure']
33202,जो जीता वही सिकन्दर,['drama']
33385,Maa Nanna Chiranjeevi,['family']
33457,नायक,['biography']
33461,शालीमार,['crime']
33540,Sorry Bhai,['family']
33544,बूट पॉलिश,['family']
33556,इश्क़िया,['crime']
34017,आर या पार,['crime']
34144,अतिथि तुम कब जाओगे?,['family']
34369,आशिकी,['romance']
34418,तीन पत्ती,['family']
34544,The A-Team,['crime']
34632,தீராத விளையாட்டு பிள்ளை,['romance']
34763,ఆర్య 2,['family']
34764,Karthik Calling Karthik,['crime']
34851,Predators,['crime']
35053,डर,['romance']
35056,Date Night,['mystery']
35064,Dhadkan,['romance']
35100,राइट या रॉंग,['crime']
35643,ஆறு,['crime']
35687,लव सेक्स और धोखा,['mystery']
35751,सीता और गीता,['family']
35907,कांटे,['crime']
36204,No Smoking,['family']
36557,Casino Royale,['action']
36643,The World Is Not Enough,['action']
36647,Blade,['war']
36670,Never Say Never Again,['action']
36810,ಪುಷ್ಪಕ ವಿಮಾನ,['crime']
37094,Falling Down,['drama']
37135,Tarzan,['biography']
37136,The Naked Gun: From the Files of Police Squad!,['mystery']
37165,The Truman Show,['mystery']
37172,అతడు,"['crime', 'mystery']"
37233,The Firm,['crime']
37403,अग्निपथ,['western']
37460,रावण,['crime']
37612,అహ నా పెళ్ళంట!,['romance']
37671,Chal Chala Chal,['comedy']
37690,पाठशाळा,['family']
37710,The Tourist,['adventure']
37724,Skyfall,['mystery']
37735,Easy A,['mystery']
37737,Kites,['western']
37799,The Social Network,['biography']
37815,శశిరేఖా పరిణయం,['romance']
37822,बदमाश कंपनी,['family']
37834,Knight and Day,['adventure']
37941,விண்ணைத்தாண்டி வருவாயா,['family']
37951,Raajneeti,['war']
37958,Immortals,['war']
38022,अमर अकबर एन्थोनी,['family']
38055,Megamind,['action']
38117,Beastly,['family']
38167,Eat Pray Love,['adventure']
38199,Unthinkable,['mystery']
38220,ఏక్ నిరంజన్,['crime']
38234,Undisputed III: Redemption,['war']
38272,पंख,['biography']
38365,Grown Ups,['family']
38440,Gangster,['crime']
38575,The Karate Kid,['action']
38628,ఢీ,['biography']
38637,வாரணம் ஆயிரம்,"['drama', 'family', 'romance']"
38677,అదుర్స్,['mystery']
38700,Bad Boys for Life,['crime']
38757,Tangled,['fantasy']
38887,అనగనగ ఒక రోజు,"['crime', 'mystery']"
39039,आवारा,"['crime', 'mystery']"
39095,ಮುಂಗಾರು ಮಳೆ,['romance']
39217,मैंने प्यार क्यूँ किया,['romance']
39254,Real Steel,['war']
39347,Hello Brother,['horror']
39470,ఆ ఒక్కటీ అడక్కు,['history']
39491,சுறா,['war']
39513,Paul,['sci-fi']
39514,RED,['crime']
39523,பையா,['romance']
39525,அங்காடி தெரு,['romance']
39538,Contagion,['thriller']
39837,यादें,['romance']
39839,बागबान,['family']
40017,कलयुग,['romance']
40571,പാലേരി മാണിക്യം: ഒരു പാതിരാക്കൊലപാതകത്തിന്‍റെ  കഥ,['mystery']
40617,அபியும் நானும்,['family']
40777,I Hate Luv Storys,['romance']
40779,मिलेंगे मिलेंगे,['romance']
40906,ఏప్రిల్ 1 విడుదల,['family']
40907,బొబ్బిలి రాజా,['romance']
40908,Bava Nachadu,['romance']
40909,విక్రమార్కుడు,['crime']
40998,கன்னத்தில் முத்தமிட்டாள்,['family']
41053,प्यासा,['romance']
41109,Don 2,['crime']
41114,हम तुम और घोस्ट,['drama']
41154,Men in Black 3,['sci-fi']
41188,Bhagam Bhag,['mystery']
41252,Raincoat,"['romance', 'drama', 'family']"
41337,కేడీ,['comedy']
41381,पुकार,['crime']
41511,धन धना धन गोयल,['action']
41513,The Smurfs,['kids']
41517,Ra.One,['action']
41518,गुज़ारिश,['thriller']
41630,No Strings Attached,['romance']
41733,Due Date,['adventure']
41901,इश्क़ विश्क,['family']
41902,बादशाह,"['crime', 'mystery']"
41903,मिस्टर इंडिया,['family']
41968,The Deceivers,['thriller']
42966,Once Upon a Time in Mumbaai,['crime']
43074,Ghostbusters,"['horror', 'mystery']"
43347,Love & Other Drugs,['romance']
43410,युवा,['romance']
43593,Piranha 3D,['thriller']
43947,I Spit on Your Grave,['thriller']
43949,Flipped,['romance']
43971,आईना,['crime']
44040,Devil,['mystery']
44048,Unstoppable,['thriller']
44050,மதராசபட்டினம்,['romance']
44115,127 Hours,['biography']
44214,Black Swan,['biography']
44248,Aisha,['romance']
44264,True Grit,['western']
44425,दबंग्ग,['crime']
44519,मुगल-ए-आज़म,['war']
44565,Khatta Meetha,['biography']
44566,Anjaana Anjaani,['romance']
44613,लफंगे परिंदे,['romance']
44683,Tinker Bell and the Great Fairy Rescue,['family']
44726,डॉन 3,['family']
44749,रेस 2,['crime']
44826,Hugo,['mystery']
44833,Battleship,['sci-fi']
44896,Rango,['western']
44912,Green Lantern,['war']
44943,Battle: Los Angeles,['action']
44972,वी आर फैमिली,['family']
44977,धूम ३,['crime']
44978,गोलमाल 3,['family']
44982,13,['crime']
45001,दीवाना,['crime']
45002,चमत्कार,['horror']
45003,राजू बन गया जेंटलमैन,['drama']
45129,Salaam Bombay!,['family']
45139,Jesus,['drama']
45243,The Hangover Part II,['romance']
45316,उड़ान,['family']
45317,The Fighter,['biography']
45533,प्यार किया तो डरना क्या,['family']
45612,Source Code,['mystery']
45667,ये वादा रहा,['romance']
46040,तीस मार खान,['crime']
46195,Rio,['adventure']
46370,अनवर,['romance']
46373,Bade Miyan Chote Miyan,"['crime', 'mystery']"
46375,Barsaat,['family']
46379,थे ब्लू अम्ब्रेला,['adventure']
46383,दस कहानियाँ,"['family', 'romance']"
46385,Hadh कर दी आपने,['crime']
46386,Honeymoon Travels Pvt. Ltd.,"['romance', 'family']"
46387,हम आपके हैं कौन...!,['romance']
46403,मैं खिलाड़ी तू अनाड़ी,['crime']
46406,मिशन कश्मीर,['crime']
46407,Mixed Doubles,['family']
46415,Neal 'n' Nikki,['romance']
46417,शाकालाका बूम बूम,['musical']
46418,रहना है तेरे दिल में,['mystery']
46423,Lucky: No Time for Love,['comedy']
46430,Jodi No. 1,['crime']
46432,वह लम्हे,['romance']
46618,Umrao Jaan,['family']
46619,यादों की बारात,['crime']
46705,Blue Valentine,['romance']
47327,Drive Angry,['drama']
47570,Maid in Sweden,['romance']
47626,Legend of the BoneKnapper Dragon,['adventure']
47655,Hisss,['thriller']
47861,कोरा कागज़,['romance']
47933,Independence Day: Resurgence,['sci-fi']
47938,மின்னலே,['crime']
47940,படையப்பா,['biography']
47964,A Good Day to Die Hard,['action']
47971,xXx: Return of Xander Cage,['action']
48138,Unknown,['mystery']
48184,बाबुल,['romance']
48233,தீவிரவாதி,['thriller']
48244,Xcuse Me,['family']
48386,अचानक,['crime']
48387,चोरी चोरी,['romance']
48390,गंगा जमुना सरस्वती,['romance']
48391,Jism,['romance']
48569,Humko Deewana Kar Gaye,['romance']
48757,அண்ணாமலை,['romance']
48759,சிவகாசி,['family']
48760,வசூல் ராஜா MBBS,['family']
48925,नया दौर,['biography']
48926,संगम,['romance']
48928,सफ़र,['romance']
48929,श्री ४२०,['drama']
49013,Cars 2,['action']
49018,Insidious,['horror']
49026,The Dark Knight Rises,['crime']
49028,रखता चरित्र,['crime']
49029,சாமி,['crime']
49031,டூயட்,['romance']
49032,இருவர்,['history']
49033,பஞ்சதந்திரம்,['crime']
49035,அலைபாயுதே,['romance']
49040,The Bourne Legacy,['action']
49047,Gravity,['sci-fi']
49049,Dredd,['crime']
49051,The Hobbit: An Unexpected Journey,['adventure']
49074,பாட்ஷா,['crime']
49444,Kung Fu Panda 2,['war']
49496,आशिक़ बनाया आपने,['romance']
49518,आप मुझे अच्छे लगने लगे,['romance']
49519,The Croods,['family']
49520,The Change-Up,['romance']
49521,Man of Steel,['adventure']
49524,R.I.P.D.,"['mystery', 'crime']"
49529,John Carter,['sci-fi']
49530,In Time,['sci-fi']
49679,Action Replayy,['family']
49849,Cowboys & Aliens,['western']
50014,The Help,['mystery']
50093,கோவா,['family']
50099,ब्रेक के बाद,['romance']
50544,Friends with Benefits,['romance']
50546,Just Go with It,['mystery']
50619,The Twilight Saga: Breaking Dawn - Part 1,['romance']
50620,The Twilight Saga: Breaking Dawn - Part 2,['horror']
50646,"Crazy, Stupid, Love.",['romance']
